time_sec,throttle,altitude,rpm,cht,egt,egt_1,egt_2,egt_3,egt_4,oil_pressure,oil_temp,fuel_flow,battery_voltage,vibration_index,engine_load,injection_timing
1237.0,0.6,10000.0,3280.0,166.0,709.37,709.37,709.37,709.37,709.37,67.0,95.6,20.8,13.6,0.5179,0.3578,28.77
1238.0,0.6,10000.0,3280.0,166.0,709.45,709.45,709.45,709.45,709.45,67.0,95.6,20.8,13.6,0.5179,0.3578,28.77
1239.0,0.6,10000.0,3280.0,166.0,709.51,709.51,709.51,709.51,709.51,67.0,95.6,20.8,13.6,0.5179,0.3578,28.77
1240.0,0.6,10000.0,3280.0,166.0,709.57,709.57,709.57,709.57,709.57,67.0,95.6,20.8,13.6,0.5179,0.3578,28.77
1241.0,0.6,10000.0,3280.0,166.0,709.62,709.62,709.62,709.62,709.62,67.0,95.6,20.8,13.6,0.5179,0.3578,28.77
1242.0,0.6,10000.0,3280.0,166.0,709.66,709.66,709.66,709.66,709.66,67.0,95.6,20.8,13.6,0.5179,0.3578,28.77
1243.0,0.6,10000.0,3280.0,166.0,709.7,709.7,709.7,709.7,709.7,67.0,95.6,20.8,13.6,0.5179,0.3578,28.77
1244.0,0.6,10000.0,3280.0,166.0,709.74,709.74,709.74,709.74,709.74,67.0,95.6,20.8,13.6,0.5179,0.3578,28.77
1245.0,0.6,10000.0,3280.0,166.0,709.77,709.77,709.77,709.77,709.77,67.0,95.6,20.8,13.6,0.5179,0.3578,28.77
1246.0,0.6,10000.0,3280.0,166.0,709.8,709.8,709.8,709.8,709.8,67.0,95.6,20.8,13.6,0.5179,0.3578,28.77
1247.0,0.6,10000.0,3280.0,166.0,709.82,709.82,709.82,709.82,709.82,67.0,95.6,20.8,13.6,0.5179,0.3578,28.77
1248.0,0.6,10000.0,3280.0,166.0,709.84,709.84,709.84,709.84,709.84,67.0,95.6,20.8,13.6,0.5179,0.3578,28.77
1249.0,0.6,10000.0,3280.0,166.0,709.86,709.86,709.86,709.86,709.86,67.0,95.6,20.8,13.6,0.5179,0.3578,28.77
1250.0,0.6,10000.0,3280.0,166.0,709.88,709.88,709.88,709.88,709.88,67.0,95.6,20.8,13.6,0.5179,0.3578,28.77
1251.0,0.6,10000.0,3280.0,166.0,709.89,709.89,709.89,709.89,709.89,67.0,95.6,20.8,13.6,0.5179,0.3578,28.77
1252.0,0.6,10000.0,3280.0,166.0,709.9,709.9,709.9,709.9,709.9,67.0,95.6,20.8,13.6,0.5179,0.3578,28.77
1253.0,0.6,10000.0,3280.0,166.0,709.92,709.92,709.92,709.92,709.92,67.0,95.6,20.8,13.6,0.5179,0.3578,28.77
1254.0,0.6,10000.0,3280.0,166.0,709.93,709.93,709.93,709.93,709.93,67.0,95.6,20.8,13.6,0.5179,0.3578,28.77
1255.0,0.6,10000.0,3280.0,166.0,709.93,709.93,709.93,709.93,709.93,67.0,95.6,20.8,13.6,0.5179,0.3578,28.77
1256.0,0.6,10000.0,3280.0,166.0,709.94,709.94,709.94,709.94,709.94,67.0,95.6,20.8,13.6,0.5179,0.3578,28.77
1257.0,0.6,10000.0,3280.0,166.0,709.95,709.95,709.95,709.95,709.95,67.0,95.6,20.8,13.6,0.5179,0.3578,28.77
1258.0,0.6,10000.0,3280.0,166.0,709.95,709.95,709.95,709.95,709.95,67.0,95.6,20.8,13.6,0.5179,0.3578,28.77
1259.0,0.6,10000.0,3280.0,166.0,709.96,709.96,709.96,709.96,709.96,67.0,95.6,20.8,13.6,0.5179,0.3578,28.77
1260.0,0.6,10000.0,3280.0,166.0,709.96,709.96,709.96,709.96,709.96,67.0,95.6,20.8,13.6,0.5179,0.3578,28.77
1261.0,0.6,10000.0,3280.0,166.0,709.97,709.97,709.97,709.97,709.97,67.0,95.6,20.8,13.6,0.5179,0.3578,28.77
1262.0,0.6,10000.0,3280.0,166.0,709.97,709.97,709.97,709.97,709.97,67.0,95.6,20.8,13.6,0.5179,0.3578,28.77
1263.0,0.6,10000.0,3280.0,166.0,709.98,709.98,709.98,709.98,709.98,67.0,95.6,20.8,13.6,0.5179,0.3578,28.77
1264.0,0.6,10000.0,3280.0,166.0,709.98,709.98,709.98,709.98,709.98,67.0,95.6,20.8,13.6,0.5179,0.3578,28.77
1265.0,0.6,10000.0,3280.0,166.0,709.98,709.98,709.98,709.98,709.98,67.0,95.6,20.8,13.6,0.5179,0.3578,28.77
1266.0,0.6,10000.0,3280.0,166.0,709.98,709.98,709.98,709.98,709.98,67.0,95.6,20.8,13.6,0.5179,0.3578,28.77
1267.0,0.6,10000.0,3280.0,166.0,709.99,709.99,709.99,709.99,709.99,67.0,95.6,20.8,13.6,0.5179,0.3578,28.77
1268.0,0.6,10000.0,3280.0,166.0,709.99,709.99,709.99,709.99,709.99,67.0,95.6,20.8,13.6,0.5179,0.3578,28.77
1269.0,0.6,10000.0,3280.0,166.0,709.99,709.99,709.99,709.99,709.99,67.0,95.6,20.8,13.6,0.5179,0.3578,28.77
1270.0,0.6,10000.0,3280.0,166.0,709.99,709.99,709.99,709.99,709.99,67.0,95.6,20.8,13.6,0.5179,0.3578,28.77
1271.0,0.6,10000.0,3280.0,166.0,709.99,709.99,709.99,709.99,709.99,67.0,95.6,20.8,13.6,0.5179,0.3578,28.77
1272.0,0.6,10000.0,3280.0,166.0,709.99,709.99,709.99,709.99,709.99,67.0,95.6,20.8,13.6,0.5179,0.3578,28.77
1273.0,0.6,10000.0,3280.0,166.0,709.99,709.99,709.99,709.99,709.99,67.0,95.6,20.8,13.6,0.5179,0.3578,28.77
1274.0,0.6,10000.0,3280.0,166.0,709.99,709.99,709.99,709.99,709.99,67.0,95.6,20.8,13.6,0.5179,0.3578,28.77
1275.0,0.6,10000.0,3280.0,166.0,709.99,709.99,709.99,709.99,709.99,67.0,95.6,20.8,13.6,0.5179,0.3578,28.77
1276.0,0.6,10000.0,3280.0,166.0,710.0,710.0,710.0,710.0,710.0,67.0,95.6,20.8,13.6,0.5179,0.3578,28.77
1277.0,0.6,10000.0,3280.0,166.0,710.0,710.0,710.0,710.0,710.0,67.0,95.6,20.8,13.6,0.5179,0.3578,28.77
1278.0,0.6,10000.0,3280.0,166.0,710.0,710.0,710.0,710.0,710.0,67.0,95.6,20.8,13.6,0.5179,0.3578,28.77
1279.0,0.6,10000.0,3280.0,166.0,710.0,710.0,710.0,710.0,710.0,67.0,95.6,20.8,13.6,0.5179,0.3578,28.77
1280.0,0.6,10000.0,3280.0,166.0,710.0,710.0,710.0,710.0,710.0,67.0,95.6,20.8,13.6,0.5179,0.3578,28.77
1281.0,0.6,10000.0,3280.0,166.0,710.0,710.0,710.0,710.0,710.0,67.0,95.6,20.8,13.6,0.5179,0.3578,28.77
1282.0,0.6,10000.0,3280.0,166.0,710.0,710.0,710.0,710.0,710.0,67.0,95.6,20.8,13.6,0.5179,0.3578,28.77
1283.0,0.6,10000.0,3280.0,166.0,710.0,710.0,710.0,710.0,710.0,67.0,95.6,20.8,13.6,0.5179,0.3578,28.77
1284.0,0.6,10000.0,3280.0,166.0,710.0,710.0,710.0,710.0,710.0,67.0,95.6,20.8,13.6,0.5179,0.3578,28.77
1285.0,0.6,10000.0,3280.0,166.0,710.0,710.0,710.0,710.0,710.0,67.0,95.6,20.8,13.6,0.5179,0.3578,28.77
1286.0,0.6,10000.0,3280.0,166.0,710.0,710.0,710.0,710.0,710.0,67.0,95.6,20.8,13.6,0.5179,0.3578,28.77
1287.0,0.6,10000.0,3280.0,166.0,710.0,710.0,710.0,710.0,710.0,67.0,95.6,20.8,13.6,0.5179,0.3578,28.77
1288.0,0.6,10000.0,3280.0,166.0,710.0,710.0,710.0,710.0,710.0,67.0,95.6,20.8,13.6,0.5179,0.3578,28.77
1289.0,0.6,10000.0,3280.0,166.0,710.0,710.0,710.0,710.0,710.0,67.0,95.6,20.8,13.6,0.5179,0.3578,28.77
1290.0,0.6,10000.0,3280.0,166.0,710.0,710.0,710.0,710.0,710.0,67.0,95.6,20.8,13.6,0.5179,0.3578,28.77
1291.0,0.6,10000.0,3280.0,166.0,710.0,710.0,710.0,710.0,710.0,67.0,95.6,20.8,13.6,0.5179,0.3578,28.77
1292.0,0.6,10000.0,3280.0,166.0,710.0,710.0,710.0,710.0,710.0,67.0,95.6,20.8,13.6,0.5179,0.3578,28.77
1293.0,0.6,10000.0,3280.0,166.0,710.0,710.0,710.0,710.0,710.0,67.0,95.6,20.8,13.6,0.5179,0.3578,28.77
1294.0,0.6,10000.0,3280.0,166.0,710.0,710.0,710.0,710.0,710.0,67.0,95.6,20.8,13.6,0.5179,0.3578,28.77
1295.0,0.6,10000.0,3280.0,166.0,710.0,710.0,710.0,710.0,710.0,67.0,95.6,20.8,13.6,0.5179,0.3578,28.77
1296.0,0.6,10000.0,3280.0,166.0,710.0,710.0,710.0,710.0,710.0,67.0,95.6,20.8,13.6,0.5179,0.3578,28.77
1297.0,0.6,10000.0,3280.0,166.0,710.0,710.0,710.0,710.0,710.0,67.0,95.6,20.8,13.6,0.5179,0.3578,28.77
1298.0,0.6,10000.0,3280.0,166.0,710.0,710.0,710.0,710.0,710.0,67.0,95.6,20.8,13.6,0.5179,0.3578,28.77
1299.0,0.6,10000.0,3280.0,166.0,710.0,710.0,710.0,710.0,710.0,67.0,95.6,20.8,13.6,0.5179,0.3578,28.77
1300.0,0.6,10000.0,3280.0,166.0,710.0,710.0,710.0,710.0,710.0,67.0,95.6,20.8,13.6,0.5179,0.3578,28.77
1301.0,0.6,10000.0,3280.0,166.0,710.0,710.0,710.0,710.0,710.0,67.0,95.6,20.8,13.6,0.5179,0.3578,28.77
1302.0,0.6,10000.0,3280.0,166.0,710.0,710.0,710.0,710.0,710.0,67.0,95.6,20.8,13.6,0.5179,0.3578,28.77
1303.0,0.6,10000.0,3280.0,166.0,710.0,710.0,710.0,710.0,710.0,67.0,95.6,20.8,13.6,0.5179,0.3578,28.77
1304.0,0.6,10000.0,3280.0,166.0,710.0,710.0,710.0,710.0,710.0,67.0,95.6,20.8,13.6,0.5179,0.3578,28.77
1305.0,0.6,10000.0,3280.0,166.0,710.0,710.0,710.0,710.0,710.0,67.0,95.6,20.8,13.6,0.5179,0.3578,28.77
1306.0,0.6,10000.0,3280.0,166.0,710.0,710.0,710.0,710.0,710.0,67.0,95.6,20.8,13.6,0.5179,0.3578,28.77
1307.0,0.6,10000.0,3280.0,166.0,710.0,710.0,710.0,710.0,710.0,67.0,95.6,20.8,13.6,0.5179,0.3578,28.77
1308.0,0.6,10000.0,3280.0,166.0,710.0,710.0,710.0,710.0,710.0,67.0,95.6,20.8,13.6,0.5179,0.3578,28.77
1309.0,0.6,10000.0,3280.0,166.0,710.0,710.0,710.0,710.0,710.0,67.0,95.6,20.8,13.6,0.5179,0.3578,28.77
1310.0,0.6,10000.0,3280.0,166.0,710.0,710.0,710.0,710.0,710.0,67.0,95.6,20.8,13.6,0.5179,0.3578,28.77
1311.0,0.6,10000.0,3280.0,166.0,710.0,710.0,710.0,710.0,710.0,67.0,95.6,20.8,13.6,0.5179,0.3578,28.77
1312.0,0.6,10000.0,3280.0,166.0,710.0,710.0,710.0,710.0,710.0,67.0,95.6,20.8,13.6,0.5179,0.3578,28.77
1313.0,0.6,10000.0,3280.0,166.0,710.0,710.0,710.0,710.0,710.0,67.0,95.6,20.8,13.6,0.5179,0.3578,28.77
1314.0,0.6,10000.0,3280.0,166.0,710.0,710.0,710.0,710.0,710.0,67.0,95.6,20.8,13.6,0.5179,0.3578,28.77
1315.0,0.6,10000.0,3280.0,166.0,710.0,710.0,710.0,710.0,710.0,67.0,95.6,20.8,13.6,0.5179,0.3578,28.77
1316.0,0.6,10000.0,3280.0,166.0,710.0,710.0,710.0,710.0,710.0,67.0,95.6,20.8,13.6,0.5179,0.3578,28.77
1317.0,0.6,10000.0,3280.0,166.0,710.0,710.0,710.0,710.0,710.0,67.0,95.6,20.8,13.6,0.5179,0.3578,28.77
1318.0,0.6,10000.0,3280.0,166.0,710.0,710.0,710.0,710.0,710.0,67.0,95.6,20.8,13.6,0.5179,0.3578,28.77
1319.0,0.6,10000.0,3280.0,166.0,710.0,710.0,710.0,710.0,710.0,67.0,95.6,20.8,13.6,0.5179,0.3578,28.77
1320.0,0.6,10000.0,3280.0,166.0,710.0,710.0,710.0,710.0,710.0,67.0,95.6,20.8,13.6,0.5179,0.3578,28.77
1321.0,0.6,10000.0,3280.0,166.0,710.0,710.0,710.0,710.0,710.0,67.0,95.6,20.8,13.6,0.5179,0.3578,28.77
1322.0,0.6,10000.0,3280.0,166.0,710.0,710.0,710.0,710.0,710.0,67.0,95.6,20.8,13.6,0.5179,0.3578,28.77
1323.0,0.6,10000.0,3280.0,166.0,710.0,710.0,710.0,710.0,710.0,67.0,95.6,20.8,13.6,0.5179,0.3578,28.77
1324.0,0.6,10000.0,3280.0,166.0,710.0,710.0,710.0,710.0,710.0,67.0,95.6,20.8,13.6,0.5179,0.3578,28.77
1325.0,0.6,10000.0,3280.0,166.0,710.0,710.0,710.0,710.0,710.0,67.0,95.6,20.8,13.6,0.5179,0.3578,28.77
1326.0,0.6,10000.0,3280.0,166.0,710.0,710.0,710.0,710.0,710.0,67.0,95.6,20.8,13.6,0.5179,0.3578,28.77
1327.0,0.6,10000.0,3280.0,166.0,710.0,710.0,710.0,710.0,710.0,67.0,95.6,20.8,13.6,0.5179,0.3578,28.77
1328.0,0.6,10000.0,3280.0,166.0,710.0,710.0,710.0,710.0,710.0,67.0,95.6,20.8,13.6,0.5179,0.3578,28.77
1329.0,0.6,10000.0,3280.0,166.0,710.0,710.0,710.0,710.0,710.0,67.0,95.6,20.8,13.6,0.5179,0.3578,28.77
1330.0,0.6,10000.0,3280.0,166.0,710.0,710.0,710.0,710.0,710.0,67.0,95.6,20.8,13.6,0.5179,0.3578,28.77
1331.0,0.6,10000.0,3280.0,166.0,710.0,710.0,710.0,710.0,710.0,67.0,95.6,20.8,13.6,0.5179,0.3578,28.77
1332.0,0.6,10000.0,3280.0,166.0,710.0,710.0,710.0,710.0,710.0,67.0,95.6,20.8,13.6,0.5179,0.3578,28.77
1333.0,0.6,10000.0,3280.0,166.0,710.0,710.0,710.0,710.0,710.0,67.0,95.6,20.8,13.6,0.5179,0.3578,28.77
1334.0,0.6,10000.0,3280.0,166.0,710.0,710.0,710.0,710.0,710.0,67.0,95.6,20.8,13.6,0.5179,0.3578,28.77
1335.0,0.6,10000.0,3280.0,166.0,710.0,710.0,710.0,710.0,710.0,67.0,95.6,20.8,13.6,0.5179,0.3578,28.77
1336.0,0.6,10000.0,3280.0,166.0,710.0,710.0,710.0,710.0,710.0,67.0,95.6,20.8,13.6,0.5179,0.3578,28.77
1337.0,0.6,10000.0,3280.0,166.0,710.0,710.0,710.0,710.0,710.0,67.0,95.6,20.8,13.6,0.5179,0.3578,28.77
1338.0,0.6,10000.0,3280.0,166.0,710.0,710.0,710.0,710.0,710.0,67.0,95.6,20.8,13.6,0.5179,0.3578,28.77
1339.0,0.6,10000.0,3280.0,166.0,710.0,710.0,710.0,710.0,710.0,67.0,95.6,20.8,13.6,0.5179,0.3578,28.77
1340.0,0.6,10000.0,3280.0,166.0,710.0,710.0,710.0,710.0,710.0,67.0,95.6,20.8,13.6,0.5179,0.3578,28.77
1341.0,0.6,10000.0,3280.0,166.0,710.0,710.0,710.0,710.0,710.0,67.0,95.6,20.8,13.6,0.5179,0.3578,28.77
1342.0,0.6,10000.0,3280.0,166.0,710.0,710.0,710.0,710.0,710.0,67.0,95.6,20.8,13.6,0.5179,0.3578,28.77
1343.0,0.6,10000.0,3280.0,166.0,710.0,710.0,710.0,710.0,710.0,67.0,95.6,20.8,13.6,0.5179,0.3578,28.77
1344.0,0.6,10000.0,3280.0,166.0,710.0,710.0,710.0,710.0,710.0,67.0,95.6,20.8,13.6,0.5179,0.3578,28.77
1345.0,0.6,10000.0,3280.0,166.0,710.0,710.0,710.0,710.0,710.0,67.0,95.6,20.8,13.6,0.5179,0.3578,28.77
1346.0,0.6,10000.0,3280.0,166.0,710.0,710.0,710.0,710.0,710.0,67.0,95.6,20.8,13.6,0.5179,0.3578,28.77
1347.0,0.6,10000.0,3280.0,166.0,710.0,710.0,710.0,710.0,710.0,67.0,95.6,20.8,13.6,0.5179,0.3578,28.77
1348.0,0.6,10000.0,3280.0,166.0,710.0,710.0,710.0,710.0,710.0,67.0,95.6,20.8,13.6,0.5179,0.3578,28.77
1349.0,0.6,10000.0,3280.0,166.0,710.0,710.0,710.0,710.0,710.0,67.0,95.6,20.8,13.6,0.5179,0.3578,28.77
1350.0,0.6,10000.0,3280.0,166.0,710.0,710.0,710.0,710.0,710.0,67.0,95.6,20.8,13.6,0.5179,0.3578,28.77
1351.0,0.6,10000.0,3280.0,166.0,710.0,710.0,710.0,710.0,710.0,67.0,95.6,20.8,13.6,0.5179,0.3578,28.77
1352.0,0.6,10000.0,3280.0,166.0,710.0,710.0,710.0,710.0,710.0,67.0,95.6,20.8,13.6,0.5179,0.3578,28.77
1353.0,0.6,10000.0,3280.0,166.0,710.0,710.0,710.0,710.0,710.0,67.0,95.6,20.8,13.6,0.5179,0.3578,28.77
1354.0,0.6,10000.0,3280.0,166.0,710.0,710.0,710.0,710.0,710.0,67.0,95.6,20.8,13.6,0.5179,0.3578,28.77
1355.0,0.6,10000.0,3280.0,166.0,710.0,710.0,710.0,710.0,710.0,67.0,95.6,20.8,13.6,0.5179,0.3578,28.77
1356.0,0.6,10000.0,3280.0,166.0,710.0,710.0,710.0,710.0,710.0,67.0,95.6,20.8,13.6,0.5179,0.3578,28.77
1357.0,0.6,10000.0,3280.0,166.0,710.0,710.0,710.0,710.0,710.0,67.0,95.6,20.8,13.6,0.5179,0.3578,28.77
1358.0,0.6,10000.0,3280.0,166.0,710.0,710.0,710.0,710.0,710.0,67.0,95.6,20.8,13.6,0.5179,0.3578,28.77
1359.0,0.6,10000.0,3280.0,166.0,710.0,710.0,710.0,710.0,710.0,67.0,95.6,20.8,13.6,0.5179,0.3578,28.77
1360.0,0.6,10000.0,3280.0,166.0,710.0,710.0,710.0,710.0,710.0,67.0,95.6,20.8,13.6,0.5179,0.3578,28.77
1361.0,0.6,10000.0,3280.0,166.0,710.0,710.0,710.0,710.0,710.0,67.0,95.6,20.8,13.6,0.5179,0.3578,28.77
1362.0,0.6,10000.0,3280.0,166.0,710.0,710.0,710.0,710.0,710.0,67.0,95.6,20.8,13.6,0.5179,0.3578,28.77
1363.0,0.6,10000.0,3280.0,166.0,710.0,710.0,710.0,710.0,710.0,67.0,95.6,20.8,13.6,0.5179,0.3578,28.77
1364.0,0.6,10000.0,3280.0,166.0,710.0,710.0,710.0,710.0,710.0,67.0,95.6,20.8,13.6,0.5179,0.3578,28.77
1365.0,0.6,10000.0,3280.0,166.0,710.0,710.0,710.0,710.0,710.0,67.0,95.6,20.8,13.6,0.5179,0.3578,28.77
1366.0,0.6,10000.0,3280.0,166.0,710.0,710.0,710.0,710.0,710.0,67.0,95.6,20.8,13.6,0.5179,0.3578,28.77
1367.0,0.6,10000.0,3280.0,166.0,710.0,710.0,710.0,710.0,710.0,67.0,95.6,20.8,13.6,0.5179,0.3578,28.77
1368.0,0.6,10000.0,3280.0,166.0,710.0,710.0,710.0,710.0,710.0,67.0,95.6,20.8,13.6,0.5179,0.3578,28.77
1369.0,0.6,10000.0,3280.0,166.0,710.0,710.0,710.0,710.0,710.0,67.0,95.6,20.8,13.6,0.5179,0.3578,28.77
1370.0,0.6,10000.0,3280.0,166.0,710.0,710.0,710.0,710.0,710.0,67.0,95.6,20.8,13.6,0.5179,0.3578,28.77
1371.0,0.6,10000.0,3280.0,166.0,710.0,710.0,710.0,710.0,710.0,67.0,95.6,20.8,13.6,0.5179,0.3578,28.77
1372.0,0.6,10000.0,3280.0,166.0,710.0,710.0,710.0,710.0,710.0,67.0,95.6,20.8,13.6,0.5179,0.3578,28.77
1373.0,0.6,10000.0,3280.0,166.0,710.0,710.0,710.0,710.0,710.0,67.0,95.6,20.8,13.6,0.5179,0.3578,28.77
1374.0,0.6,10000.0,3280.0,166.0,710.0,710.0,710.0,710.0,710.0,67.0,95.6,20.8,13.6,0.5179,0.3578,28.77
1375.0,0.6,10000.0,3280.0,166.0,710.0,710.0,710.0,710.0,710.0,67.0,95.6,20.8,13.6,0.5179,0.3578,28.77
1376.0,0.6,10000.0,3280.0,166.0,710.0,710.0,710.0,710.0,710.0,67.0,95.6,20.8,13.6,0.5179,0.3578,28.77
1377.0,0.6,10000.0,3280.0,166.0,710.0,710.0,710.0,710.0,710.0,67.0,95.6,20.8,13.6,0.5179,0.3578,28.77
1378.0,0.6,10000.0,3280.0,166.0,710.0,710.0,710.0,710.0,710.0,67.0,95.6,20.8,13.6,0.5179,0.3578,28.77
1379.0,0.6,10000.0,3280.0,166.0,710.0,710.0,710.0,710.0,710.0,67.0,95.6,20.8,13.6,0.5179,0.3578,28.77
1380.0,0.6,10000.0,3280.0,166.0,710.0,710.0,710.0,710.0,710.0,67.0,95.6,20.8,13.6,0.5179,0.3578,28.77
1381.0,0.6,10000.0,3280.0,166.0,710.0,710.0,710.0,710.0,710.0,67.0,95.6,20.8,13.6,0.5179,0.3578,28.77
1382.0,0.6,10000.0,3280.0,166.0,710.0,710.0,710.0,710.0,710.0,67.0,95.6,20.8,13.6,0.5179,0.3578,28.77
1383.0,0.6,10000.0,3280.0,166.0,710.0,710.0,710.0,710.0,710.0,67.0,95.6,20.8,13.6,0.5179,0.3578,28.77
1384.0,0.6,10000.0,3280.0,166.0,710.0,710.0,710.0,710.0,710.0,67.0,95.6,20.8,13.6,0.5179,0.3578,28.77
1385.0,0.6,10000.0,3280.0,166.0,710.0,710.0,710.0,710.0,710.0,67.0,95.6,20.8,13.6,0.5179,0.3578,28.77
1386.0,0.6,10000.0,3280.0,166.0,710.0,710.0,710.0,710.0,710.0,67.0,95.6,20.8,13.6,0.5179,0.3578,28.77
1387.0,0.6,10000.0,3280.0,166.0,710.0,710.0,710.0,710.0,710.0,67.0,95.6,20.8,13.6,0.5179,0.3578,28.77
1388.0,0.6,10000.0,3280.0,166.0,710.0,710.0,710.0,710.0,710.0,67.0,95.6,20.8,13.6,0.5179,0.3578,28.77
1389.0,0.6,10000.0,3280.0,166.0,710.0,710.0,710.0,710.0,710.0,67.0,95.6,20.8,13.6,0.5179,0.3578,28.77
1390.0,0.6,10000.0,3280.0,166.0,710.0,710.0,710.0,710.0,710.0,67.0,95.6,20.8,13.6,0.5179,0.3578,28.77
1391.0,0.6,10000.0,3280.0,166.0,710.0,710.0,710.0,710.0,710.0,67.0,95.6,20.8,13.6,0.5179,0.3578,28.77
1392.0,0.6,10000.0,3280.0,166.0,710.0,710.0,710.0,710.0,710.0,67.0,95.6,20.8,13.6,0.5179,0.3578,28.77
1393.0,0.6,10000.0,3280.0,166.0,710.0,710.0,710.0,710.0,710.0,67.0,95.6,20.8,13.6,0.5179,0.3578,28.77
1394.0,0.6,10000.0,3280.0,166.0,710.0,710.0,710.0,710.0,710.0,67.0,95.6,20.8,13.6,0.5179,0.3578,28.77
1395.0,0.6,10000.0,3280.0,166.0,710.0,710.0,710.0,710.0,710.0,67.0,95.6,20.8,13.6,0.5179,0.3578,28.77
1396.0,0.6,10000.0,3280.0,166.0,710.0,710.0,710.0,710.0,710.0,67.0,95.6,20.8,13.6,0.5179,0.3578,28.77
1397.0,0.6,10000.0,3280.0,166.0,710.0,710.0,710.0,710.0,710.0,67.0,95.6,20.8,13.6,0.5179,0.3578,28.77
1398.0,0.6,10000.0,3280.0,166.0,710.0,710.0,710.0,710.0,710.0,67.0,95.6,20.8,13.6,0.5179,0.3578,28.77
1399.0,0.6,10000.0,3280.0,166.0,710.0,710.0,710.0,710.0,710.0,67.0,95.6,20.8,13.6,0.5179,0.3578,28.77
1400.0,0.6,10000.0,3280.0,166.0,710.0,710.0,710.0,710.0,710.0,67.0,95.6,20.8,13.6,0.5179,0.3578,28.77
1401.0,0.6,10000.0,3280.0,166.0,710.0,710.0,710.0,710.0,710.0,67.0,95.6,20.8,13.6,0.5179,0.3578,28.77
1402.0,0.6,10000.0,3280.0,166.0,710.0,710.0,710.0,710.0,710.0,67.0,95.6,20.8,13.6,0.5179,0.3578,28.77
1403.0,0.6,10000.0,3280.0,166.0,710.0,710.0,710.0,710.0,710.0,67.0,95.6,20.8,13.6,0.5179,0.3578,28.77
1404.0,0.6,10000.0,3280.0,166.0,710.0,710.0,710.0,710.0,710.0,67.0,95.6,20.8,13.6,0.5179,0.3578,28.77
1405.0,0.6,10000.0,3280.0,166.0,710.0,710.0,710.0,710.0,710.0,67.0,95.6,20.8,13.6,0.5179,0.3578,28.77
1406.0,0.6,10000.0,3280.0,166.0,710.0,710.0,710.0,710.0,710.0,67.0,95.6,20.8,13.6,0.5179,0.3578,28.77
1407.0,0.6,10000.0,3280.0,166.0,710.0,710.0,710.0,710.0,710.0,67.0,95.6,20.8,13.6,0.5179,0.3578,28.77
1408.0,0.6,10000.0,3280.0,166.0,710.0,710.0,710.0,710.0,710.0,67.0,95.6,20.8,13.6,0.5179,0.3578,28.77
1409.0,0.6,10000.0,3280.0,166.0,710.0,710.0,710.0,710.0,710.0,67.0,95.6,20.8,13.6,0.5179,0.3578,28.77
1410.0,0.6,10000.0,3280.0,166.0,710.0,710.0,710.0,710.0,710.0,67.0,95.6,20.8,13.6,0.5179,0.3578,28.77
1411.0,0.6,10000.0,3280.0,166.0,710.0,710.0,710.0,710.0,710.0,67.0,95.6,20.8,13.6,0.5179,0.3578,28.77
1412.0,0.6,10000.0,3280.0,166.0,710.0,710.0,710.0,710.0,710.0,67.0,95.6,20.8,13.6,0.5179,0.3578,28.77
1413.0,0.6,10000.0,3280.0,166.0,710.0,710.0,710.0,710.0,710.0,67.0,95.6,20.8,13.6,0.5179,0.3578,28.77
1414.0,0.6,10000.0,3280.0,166.0,710.0,710.0,710.0,710.0,710.0,67.0,95.6,20.8,13.6,0.5179,0.3578,28.77
1415.0,0.6,10000.0,3280.0,166.0,710.0,710.0,710.0,710.0,710.0,67.0,95.6,20.8,13.6,0.5179,0.3578,28.77
1416.0,0.6,10000.0,3280.0,166.0,710.0,710.0,710.0,710.0,710.0,67.0,95.6,20.8,13.6,0.5179,0.3578,28.77
1417.0,0.6,10000.0,3280.0,166.0,710.0,710.0,710.0,710.0,710.0,67.0,95.6,20.8,13.6,0.5179,0.3578,28.77
1418.0,0.6,10000.0,3280.0,166.0,710.0,710.0,710.0,710.0,710.0,67.0,95.6,20.8,13.6,0.5179,0.3578,28.77
1419.0,0.6,10000.0,3280.0,166.0,710.0,710.0,710.0,710.0,710.0,67.0,95.6,20.8,13.6,0.5179,0.3578,28.77
1420.0,0.6,10000.0,3280.0,166.0,710.0,710.0,710.0,710.0,710.0,67.0,95.6,20.8,13.6,0.5179,0.3578,28.77
1421.0,0.6,10000.0,3280.0,166.0,710.0,710.0,710.0,710.0,710.0,67.0,95.6,20.8,13.6,0.5179,0.3578,28.77
1422.0,0.6,10000.0,3280.0,166.0,710.0,710.0,710.0,710.0,710.0,67.0,95.6,20.8,13.6,0.5179,0.3578,28.77
1423.0,0.6,10000.0,3280.0,166.0,710.0,710.0,710.0,710.0,710.0,67.0,95.6,20.8,13.6,0.5179,0.3578,28.77
1424.0,0.6,10000.0,3280.0,166.0,710.0,710.0,710.0,710.0,710.0,67.0,95.6,20.8,13.6,0.5179,0.3578,28.77
1425.0,0.6,10000.0,3280.0,166.0,710.0,710.0,710.0,710.0,710.0,67.0,95.6,20.8,13.6,0.5179,0.3578,28.77
1426.0,0.6,10000.0,3280.0,166.0,710.0,710.0,710.0,710.0,710.0,67.0,95.6,20.8,13.6,0.5179,0.3578,28.77
